OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,Cost,Profit,PaymentMethod,Channel
O015460,2024-01-07,C0893,P0088,S012,7,55752.39,0.1,390266.73,39026.67,351240.06,298515.42,52724.64,Debit Card,Store
O015461,2024-11-14,C0784,P0068,S018,6,20811.71,0.15,124870.26,18730.54,106139.72,89113.08,17026.64,UPI,Online
O015462,2024-01-31,C0102,P0011,S002,7,27719.22,0.05,194034.54,9701.73,184332.81,124768.91,59563.9,Credit Card,Online
O015463,2024-12-22,C0334,P0080,S020,6,17401.68,0.0,104410.08,0.0,104410.08,70477.74,33932.34,Cash,Online
O015464,2023-04-27,C0524,P0119,S021,1,2911.33,0.0,2911.33,0.0,2911.33,1922.63,988.7,Debit Card,Store
O015465,2023-12-31,C0019,P0084,S001,1,8606.47,0.2,8606.47,1721.29,6885.18,7159.67,-274.49,Net Banking,Store
O015466,2025-01-29,C0275,P0018,S018,1,68610.63,0.1,68610.63,6861.06,61749.57,41822.94,19926.63,Cash,Online
O015467,2024-05-31,C0764,P0068,S014,4,20811.71,0.2,83246.84,16649.37,66597.47,59408.72,7188.75,Credit Card,Store
O015468,2025-02-21,C0855,P0110,S014,7,60107.62,0.0,420753.34,0.0,420753.34,265538.77,155214.57,Debit Card,Online
O015469,2024-11-28,C0133,P0096,S018,3,23648.17,0.1,70944.51,7094.45,63850.06,50010.72,13839.34,Debit Card,Store
O015470,2023-12-27,C0597,P0058,S016,4,47365.69,0.05,189462.76,9473.14,179989.62,145267.92,34721.7,UPI,Store
O015471,2024-04-14,C0478,P0070,S003,5,9226.48,0.05,46132.4,2306.62,43825.78,34791.55,9034.23,UPI,Store
O015472,2025-11-23,C0854,P0109,S018,2,41295.94,0.1,82591.88,8259.19,74332.69,56716.64,17616.05,Net Banking,Store
O015473,2025-11-20,C0833,P0018,S017,3,68610.63,0.0,205831.89,0.0,205831.89,125468.82,80363.07,UPI,Store
O015474,2023-02-08,C0953,P0025,S018,2,54590.07,0.05,109180.14,5459.01,103721.13,85103.86,18617.27,Cash,Online
O015475,2025-02-12,C0925,P0018,S006,4,68610.63,0.05,274442.52,13722.13,260720.39,167291.76,93428.63,Credit Card,Online
O015476,2024-06-22,C0739,P0106,S023,4,6169.68,0.15,24678.72,3701.81,20976.91,17245.72,3731.19,Debit Card,Store
O015477,2023-01-02,C0247,P0011,S004,4,27719.22,0.1,110876.88,11087.69,99789.19,71296.52,28492.67,Cash,Store
O015478,2024-11-25,C0250,P0023,S001,1,35515.92,0.0,35515.92,0.0,35515.92,21668.96,13846.96,Cash,Online
O015479,2023-01-26,C0839,P0024,S018,7,7080.82,0.15,49565.74,7434.86,42130.88,42152.74,-21.86,Debit Card,Online
O015480,2023-12-16,C0700,P0085,S015,7,61980.93,0.2,433866.51,86773.3,347093.21,314926.36,32166.85,Debit Card,Online
O015481,2025-01-26,C0777,P0006,S003,4,27051.68,0.15,108206.72,16231.01,91975.71,79729.28,12246.43,Cash,Store
O015482,2025-06-09,C0282,P0004,S007,4,10453.61,0.1,41814.44,4181.44,37633.0,27992.6,9640.4,Credit Card,Store
O015483,2024-03-28,C0924,P0052,S003,1,4853.23,0.2,4853.23,970.65,3882.58,4174.45,-291.87,Credit Card,Store
O015484,2025-06-05,C0171,P0039,S010,2,18147.99,0.05,36295.98,1814.8,34481.18,31035.74,3445.44,Credit Card,Online
O015485,2025-07-09,C0816,P0024,S018,5,7080.82,0.1,35404.1,3540.41,31863.69,30109.1,1754.59,Credit Card,Online
O015486,2024-05-05,C0336,P0116,S004,1,11809.02,0.25,11809.02,2952.26,8856.76,9110.8,-254.04,Net Banking,Online
O015487,2023-07-09,C0090,P0075,S025,3,12119.83,0.05,36359.49,1817.97,34541.52,23320.62,11220.9,Debit Card,Online
O015488,2024-12-23,C0822,P0089,S024,7,22128.53,0.2,154899.71,30979.94,123919.77,112554.05,11365.72,Cash,Store
O015489,2023-01-16,C0945,P0117,S015,5,65800.05,0.05,329000.25,16450.01,312550.24,218736.75,93813.49,Cash,Online
O015490,2025-09-05,C0971,P0084,S015,5,8606.47,0.0,43032.35,0.0,43032.35,35798.35,7234.0,Credit Card,Store
O015491,2024-03-01,C0025,P0034,S006,2,12319.1,0.2,24638.2,4927.64,19710.56,16564.54,3146.02,Credit Card,Online
O015492,2025-04-12,C0454,P0066,S025,1,30547.55,0.0,30547.55,0.0,30547.55,19215.85,11331.7,Debit Card,Online
O015493,2025-03-17,C0344,P0010,S025,6,15555.2,0.15,93331.2,13999.68,79331.52,67716.0,11615.52,Cash,Store
O015494,2024-06-02,C0336,P0086,S015,6,35098.82,0.2,210592.92,42118.58,168474.34,130707.36,37766.98,Cash,Online
O015495,2025-12-01,C0390,P0073,S024,1,57746.18,0.0,57746.18,0.0,57746.18,35344.78,22401.4,Cash,Store
O015496,2025-05-22,C0019,P0111,S001,5,2547.56,0.0,12737.8,0.0,12737.8,8919.45,3818.35,Net Banking,Online
O015497,2025-08-26,C0486,P0037,S022,3,25779.41,0.15,77338.23,11600.73,65737.5,49062.78,16674.72,Cash,Online
O015498,2023-04-13,C0075,P0008,S014,6,37037.97,0.2,222227.82,44445.56,177782.26,166231.32,11550.94,Credit Card,Online
O015499,2024-06-14,C0236,P0043,S006,7,48231.87,0.0,337623.09,0.0,337623.09,224067.27,113555.82,Cash,Online
O015500,2025-11-09,C0720,P0036,S022,5,44674.03,0.2,223370.15,44674.03,178696.12,161481.6,17214.52,UPI,Store
O015501,2025-06-09,C0124,P0119,S004,7,2911.33,0.05,20379.31,1018.97,19360.34,13458.41,5901.93,Credit Card,Store
O015502,2024-05-12,C0675,P0095,S004,4,48060.1,0.0,192240.4,0.0,192240.4,157802.36,34438.04,Debit Card,Online
O015503,2023-03-19,C0838,P0043,S023,6,48231.87,0.0,289391.22,0.0,289391.22,192057.66,97333.56,Cash,Online
O015504,2023-11-06,C0978,P0120,S010,2,557.2,0.25,1114.4,278.6,835.8,735.7,100.1,Cash,Store
O015505,2024-09-19,C0642,P0040,S002,1,7245.57,0.05,7245.57,362.28,6883.29,5708.62,1174.67,Debit Card,Online
O015506,2024-12-04,C0882,P0087,S003,2,4931.85,0.2,9863.7,1972.74,7890.96,8172.02,-281.06,Net Banking,Store
O015507,2025-10-10,C0475,P0025,S015,1,54590.07,0.1,54590.07,5459.01,49131.06,42551.93,6579.13,Cash,Online
O015508,2023-04-12,C0904,P0014,S009,5,22856.03,0.15,114280.15,17142.02,97138.13,95222.05,1916.08,Debit Card,Store
O015509,2024-03-10,C0775,P0092,S002,3,2788.32,0.2,8364.96,1672.99,6691.97,5664.0,1027.97,Credit Card,Store
O015510,2023-10-26,C0918,P0074,S017,3,9219.01,0.2,27657.03,5531.41,22125.62,19570.08,2555.54,Debit Card,Online
O015511,2025-11-18,C0916,P0072,S004,6,19069.26,0.05,114415.56,5720.78,108694.78,69983.82,38710.96,UPI,Online
O015512,2023-07-02,C0690,P0016,S005,4,41548.13,0.1,166192.52,16619.25,149573.27,108486.28,41086.99,UPI,Store
O015513,2023-08-30,C0224,P0014,S010,4,22856.03,0.0,91424.12,0.0,91424.12,76177.64,15246.48,UPI,Online
O015514,2023-11-23,C0048,P0092,S017,4,2788.32,0.2,11153.28,2230.66,8922.62,7552.0,1370.62,UPI,Store
O015515,2023-04-26,C0323,P0096,S012,6,23648.17,0.15,141889.02,21283.35,120605.67,100021.44,20584.23,Debit Card,Online
O015516,2024-12-06,C0297,P0095,S015,1,48060.1,0.0,48060.1,0.0,48060.1,39450.59,8609.51,Debit Card,Store
O015517,2024-07-29,C0935,P0102,S017,6,43277.59,0.05,259665.54,12983.28,246682.26,159001.5,87680.76,Cash,Online
O015518,2024-09-03,C0038,P0018,S008,7,68610.63,0.05,480274.41,24013.72,456260.69,292760.58,163500.11,Debit Card,Online
O015519,2025-09-21,C0545,P0060,S025,5,41509.57,0.15,207547.85,31132.18,176415.67,173442.85,2972.82,Debit Card,Online
O015520,2024-04-19,C0988,P0054,S009,2,58600.33,0.0,117200.66,0.0,117200.66,83588.8,33611.86,Net Banking,Store
O015521,2023-12-08,C0282,P0018,S021,6,68610.63,0.15,411663.78,61749.57,349914.21,250937.64,98976.57,Cash,Store
O015522,2024-02-16,C0580,P0115,S022,7,6929.5,0.0,48506.5,0.0,48506.5,30430.4,18076.1,Debit Card,Store
O015523,2025-05-26,C0159,P0079,S018,4,43495.23,0.2,173980.92,34796.18,139184.74,146972.68,-7787.94,UPI,Online
O015524,2024-08-02,C0421,P0044,S009,2,19047.72,0.25,38095.44,9523.86,28571.58,30935.98,-2364.4,Net Banking,Store
O015525,2023-07-05,C0989,P0090,S003,7,13870.6,0.0,97094.2,0.0,97094.2,60714.71,36379.49,Credit Card,Store
O015526,2025-01-26,C0672,P0013,S013,1,1589.34,0.15,1589.34,238.4,1350.94,1129.14,221.8,Net Banking,Store
O015527,2025-03-28,C0536,P0111,S024,2,2547.56,0.1,5095.12,509.51,4585.61,3567.78,1017.83,Debit Card,Store
O015528,2023-10-01,C0970,P0072,S023,4,19069.26,0.15,76277.04,11441.56,64835.48,46655.88,18179.6,Cash,Online
O015529,2024-09-02,C0863,P0049,S008,1,14503.88,0.0,14503.88,0.0,14503.88,12434.69,2069.19,Cash,Store
O015530,2024-09-09,C0278,P0063,S006,6,46255.4,0.15,277532.4,41629.86,235902.54,231481.14,4421.4,Credit Card,Online
O015531,2023-07-11,C0636,P0046,S008,7,31990.41,0.2,223932.87,44786.57,179146.3,193535.72,-14389.42,UPI,Store
O015532,2023-01-10,C0650,P0052,S004,3,4853.23,0.05,14559.69,727.98,13831.71,12523.35,1308.36,Credit Card,Online
O015533,2025-02-26,C0444,P0059,S014,2,50073.47,0.25,100146.94,25036.74,75110.2,83653.02,-8542.82,Credit Card,Store
O015534,2024-11-05,C0183,P0026,S005,5,5744.15,0.25,28720.75,7180.19,21540.56,21089.85,450.71,Debit Card,Online
O015535,2025-02-21,C0859,P0074,S005,1,9219.01,0.2,9219.01,1843.8,7375.21,6523.36,851.85,Cash,Online
O015536,2024-02-18,C0162,P0015,S007,7,57162.78,0.1,400139.46,40013.95,360125.51,246816.5,113309.01,Credit Card,Store
O015537,2024-07-18,C0357,P0059,S009,3,50073.47,0.05,150220.41,7511.02,142709.39,125479.53,17229.86,UPI,Online
O015538,2025-12-11,C0249,P0101,S005,3,37009.27,0.15,111027.81,16654.17,94373.64,72287.01,22086.63,Credit Card,Online
O015539,2023-09-05,C0769,P0086,S002,1,35098.82,0.05,35098.82,1754.94,33343.88,21784.56,11559.32,Debit Card,Online
O015540,2024-12-16,C0099,P0039,S023,4,18147.99,0.05,72591.96,3629.6,68962.36,62071.48,6890.88,Debit Card,Store
O015541,2023-05-25,C0454,P0070,S022,5,9226.48,0.0,46132.4,0.0,46132.4,34791.55,11340.85,Net Banking,Online
O015542,2023-03-13,C0844,P0007,S022,3,30383.16,0.0,91149.48,0.0,91149.48,70668.48,20481.0,Debit Card,Store
O015543,2025-11-15,C0898,P0113,S015,4,23633.23,0.1,94532.92,9453.29,85079.63,75987.92,9091.71,UPI,Online
O015544,2023-05-23,C0208,P0028,S020,3,16489.02,0.15,49467.06,7420.06,42047.0,35276.34,6770.66,UPI,Store
O015545,2024-12-19,C0504,P0018,S010,4,68610.63,0.05,274442.52,13722.13,260720.39,167291.76,93428.63,Cash,Online
O015546,2024-07-17,C0489,P0114,S004,3,39712.17,0.1,119136.51,11913.65,107222.86,95143.29,12079.57,Cash,Online
O015547,2025-06-05,C0326,P0048,S019,5,6356.96,0.15,31784.8,4767.72,27017.08,25024.95,1992.13,Debit Card,Online
O015548,2024-08-22,C0803,P0030,S011,7,51804.68,0.05,362632.76,18131.64,344501.12,269626.49,74874.63,Debit Card,Online
O015549,2025-02-02,C0726,P0001,S022,7,52107.98,0.05,364755.86,18237.79,346518.07,265625.71,80892.36,UPI,Online
O015550,2025-09-06,C0083,P0056,S021,3,54159.05,0.15,162477.15,24371.57,138105.58,103348.02,34757.56,Net Banking,Online
O015551,2025-06-28,C0861,P0099,S010,7,11507.58,0.2,80553.06,16110.61,64442.45,62885.48,1556.97,Net Banking,Online
O015552,2025-03-02,C0367,P0018,S022,3,68610.63,0.05,205831.89,10291.59,195540.3,125468.82,70071.48,Cash,Store
O015553,2023-06-28,C0852,P0088,S007,6,55752.39,0.0,334514.34,0.0,334514.34,255870.36,78643.98,Credit Card,Online
O015554,2023-07-05,C0766,P0023,S008,4,35515.92,0.0,142063.68,0.0,142063.68,86675.84,55387.84,Credit Card,Online
O015555,2024-06-28,C0479,P0108,S015,4,51654.1,0.0,206616.4,0.0,206616.4,130383.6,76232.8,Net Banking,Online
O015556,2024-12-23,C0675,P0042,S023,7,61284.65,0.1,428992.55,42899.26,386093.29,295192.03,90901.26,UPI,Online
O015557,2025-01-01,C0441,P0087,S020,2,4931.85,0.2,9863.7,1972.74,7890.96,8172.02,-281.06,Cash,Online
O015558,2025-05-12,C0779,P0066,S005,6,30547.55,0.0,183285.3,0.0,183285.3,115295.1,67990.2,Debit Card,Online
O015559,2023-04-24,C0150,P0067,S020,5,19601.26,0.2,98006.3,19601.26,78405.04,61373.95,17031.09,Credit Card,Online
O015560,2023-07-10,C0605,P0043,S010,1,48231.87,0.0,48231.87,0.0,48231.87,32009.61,16222.26,Credit Card,Online
O015561,2023-06-14,C0040,P0091,S013,3,17296.62,0.05,51889.86,2594.49,49295.37,34532.55,14762.82,Credit Card,Online
O015562,2024-08-15,C0722,P0032,S008,4,15930.32,0.1,63721.28,6372.13,57349.15,54671.28,2677.87,Cash,Store
O015563,2024-11-25,C0932,P0047,S022,1,53543.09,0.15,53543.09,8031.46,45511.63,41755.93,3755.7,Debit Card,Online
O015564,2023-05-07,C0761,P0066,S015,2,30547.55,0.25,61095.1,15273.78,45821.32,38431.7,7389.62,Credit Card,Online
O015565,2025-08-10,C0726,P0039,S001,4,18147.99,0.0,72591.96,0.0,72591.96,62071.48,10520.48,Net Banking,Online
O015566,2023-11-29,C0819,P0010,S013,4,15555.2,0.0,62220.8,0.0,62220.8,45144.0,17076.8,Net Banking,Online
O015567,2024-12-24,C0577,P0114,S005,4,39712.17,0.1,158848.68,15884.87,142963.81,126857.72,16106.09,Debit Card,Online
O015568,2025-04-03,C0615,P0021,S023,3,51473.58,0.2,154420.74,30884.15,123536.59,133337.97,-9801.38,Net Banking,Store
O015569,2023-02-09,C0584,P0027,S025,3,58661.83,0.15,175985.49,26397.82,149587.67,125595.69,23991.98,Credit Card,Store
O015570,2025-08-05,C0473,P0083,S001,3,39997.52,0.1,119992.56,11999.26,107993.3,79516.29,28477.01,Debit Card,Store
O015571,2025-11-29,C0024,P0020,S014,1,8872.99,0.05,8872.99,443.65,8429.34,6731.43,1697.91,Credit Card,Online
O015572,2025-11-16,C0082,P0080,S018,3,17401.68,0.15,52205.04,7830.76,44374.28,35238.87,9135.41,Net Banking,Store
O015573,2023-06-02,C0454,P0053,S006,5,14083.25,0.25,70416.25,17604.06,52812.19,46074.15,6738.04,Credit Card,Online
O015574,2024-03-06,C0273,P0086,S015,1,35098.82,0.1,35098.82,3509.88,31588.94,21784.56,9804.38,Debit Card,Store
O015575,2023-09-12,C0922,P0009,S020,3,35362.09,0.2,106086.27,21217.25,84869.02,88087.11,-3218.09,Cash,Online
O015576,2024-05-09,C0986,P0015,S003,5,57162.78,0.0,285813.9,0.0,285813.9,176297.5,109516.4,UPI,Online
O015577,2025-12-04,C0463,P0052,S013,7,4853.23,0.1,33972.61,3397.26,30575.35,29221.15,1354.2,Debit Card,Store
O015578,2025-04-16,C0697,P0017,S006,7,19951.2,0.0,139658.4,0.0,139658.4,90465.34,49193.06,Credit Card,Online
O015579,2025-04-25,C0581,P0092,S001,5,2788.32,0.1,13941.6,1394.16,12547.44,9440.0,3107.44,Net Banking,Store
O015580,2024-04-07,C0250,P0041,S001,2,40907.03,0.1,81814.06,8181.41,73632.65,67315.84,6316.81,Cash,Store
O015581,2025-10-23,C0378,P0042,S005,4,61284.65,0.1,245138.6,24513.86,220624.74,168681.16,51943.58,Debit Card,Store
O015582,2025-10-05,C0385,P0041,S017,2,40907.03,0.1,81814.06,8181.41,73632.65,67315.84,6316.81,UPI,Online
O015583,2025-06-03,C0106,P0038,S007,2,15584.94,0.0,31169.88,0.0,31169.88,19480.62,11689.26,Debit Card,Online
O015584,2025-06-11,C0019,P0105,S005,2,51715.72,0.15,103431.44,15514.72,87916.72,62939.16,24977.56,UPI,Store
O015585,2024-12-15,C0324,P0046,S012,4,31990.41,0.15,127961.64,19194.25,108767.39,110591.84,-1824.45,Net Banking,Store
O015586,2023-04-15,C0903,P0050,S004,3,11790.54,0.0,35371.62,0.0,35371.62,26410.32,8961.3,Credit Card,Store
O015587,2023-11-08,C0086,P0067,S020,3,19601.26,0.1,58803.78,5880.38,52923.4,36824.37,16099.03,UPI,Online
O015588,2025-04-22,C0521,P0072,S020,7,19069.26,0.05,133484.82,6674.24,126810.58,81647.79,45162.79,Debit Card,Online
O015589,2023-12-25,C0579,P0117,S011,4,65800.05,0.2,263200.2,52640.04,210560.16,174989.4,35570.76,Net Banking,Online
O015590,2023-07-08,C0666,P0012,S016,6,34635.8,0.1,207814.8,20781.48,187033.32,143641.74,43391.58,Net Banking,Online
O015591,2025-11-04,C0982,P0027,S010,4,58661.83,0.1,234647.32,23464.73,211182.59,167460.92,43721.67,UPI,Online
O015592,2024-06-19,C0391,P0119,S010,7,2911.33,0.0,20379.31,0.0,20379.31,13458.41,6920.9,Cash,Online
O015593,2025-08-01,C0363,P0076,S023,5,19322.21,0.05,96611.05,4830.55,91780.5,59828.5,31952.0,Net Banking,Online
O015594,2023-11-08,C0510,P0047,S023,5,53543.09,0.1,267715.45,26771.54,240943.91,208779.65,32164.26,UPI,Store
O015595,2024-01-30,C0859,P0076,S011,6,19322.21,0.25,115933.26,28983.32,86949.94,71794.2,15155.74,Debit Card,Online
O015596,2024-01-12,C0587,P0083,S021,2,39997.52,0.0,79995.04,0.0,79995.04,53010.86,26984.18,Net Banking,Online
O015597,2024-02-14,C0043,P0078,S017,6,4041.58,0.15,24249.48,3637.42,20612.06,16736.16,3875.9,Cash,Store
O015598,2024-04-24,C0449,P0071,S002,2,34630.81,0.25,69261.62,17315.4,51946.22,51051.38,894.84,UPI,Store
O015599,2023-11-23,C0506,P0099,S022,4,11507.58,0.0,46030.32,0.0,46030.32,35934.56,10095.76,UPI,Online
O015600,2025-06-11,C0881,P0054,S014,1,58600.33,0.15,58600.33,8790.05,49810.28,41794.4,8015.88,UPI,Store
O015601,2023-12-24,C0655,P0037,S017,4,25779.41,0.0,103117.64,0.0,103117.64,65417.04,37700.6,Debit Card,Store
O015602,2024-04-28,C0680,P0008,S017,1,37037.97,0.15,37037.97,5555.7,31482.27,27705.22,3777.05,Net Banking,Store
O015603,2025-08-01,C0320,P0018,S022,6,68610.63,0.1,411663.78,41166.38,370497.4,250937.64,119559.76,Cash,Online
O015604,2024-04-24,C0727,P0032,S017,6,15930.32,0.15,95581.92,14337.29,81244.63,82006.92,-762.29,Debit Card,Store
O015605,2023-01-12,C0099,P0057,S024,6,55115.43,0.15,330692.58,49603.89,281088.69,241880.28,39208.41,UPI,Store
O015606,2023-01-01,C0196,P0087,S012,1,4931.85,0.1,4931.85,493.19,4438.66,4086.01,352.65,Net Banking,Online
O015607,2024-04-22,C0218,P0110,S003,5,60107.62,0.25,300538.1,75134.52,225403.58,189670.55,35733.03,Debit Card,Online
O015608,2024-12-11,C0469,P0039,S012,1,18147.99,0.0,18147.99,0.0,18147.99,15517.87,2630.12,Net Banking,Online
O015609,2025-10-30,C0071,P0055,S010,4,31377.99,0.05,125511.96,6275.6,119236.36,96009.2,23227.16,Debit Card,Online
O015610,2023-05-24,C0519,P0081,S021,6,8857.67,0.0,53146.02,0.0,53146.02,32836.08,20309.94,Net Banking,Online
O015611,2024-08-17,C0889,P0060,S016,1,41509.57,0.1,41509.57,4150.96,37358.61,34688.57,2670.04,Debit Card,Store
O015612,2023-11-13,C0398,P0072,S018,6,19069.26,0.1,114415.56,11441.56,102974.0,69983.82,32990.18,Debit Card,Online
O015613,2024-05-08,C0005,P0040,S017,2,7245.57,0.1,14491.14,1449.11,13042.03,11417.24,1624.79,UPI,Online
O015614,2024-04-30,C0275,P0038,S025,5,15584.94,0.0,77924.7,0.0,77924.7,48701.55,29223.15,Cash,Store
O015615,2023-12-09,C0070,P0115,S013,3,6929.5,0.1,20788.5,2078.85,18709.65,13041.6,5668.05,Credit Card,Store
O015616,2023-01-20,C0637,P0018,S025,7,68610.63,0.05,480274.41,24013.72,456260.69,292760.58,163500.11,Credit Card,Store
O015617,2023-03-23,C0796,P0060,S022,5,41509.57,0.0,207547.85,0.0,207547.85,173442.85,34105.0,Credit Card,Online
O015618,2024-07-26,C0289,P0024,S024,7,7080.82,0.05,49565.74,2478.29,47087.45,42152.74,4934.71,Credit Card,Online
O015619,2023-09-04,C0300,P0118,S016,6,18125.18,0.1,108751.08,10875.11,97875.97,83682.84,14193.13,Net Banking,Online
O015620,2023-12-25,C0322,P0081,S002,4,8857.67,0.0,35430.68,0.0,35430.68,21890.72,13539.96,Cash,Online
O015621,2023-04-10,C0365,P0064,S024,6,21932.27,0.1,131593.62,13159.36,118434.26,112355.16,6079.1,Cash,Online
O015622,2023-02-24,C0697,P0063,S007,5,46255.4,0.0,231277.0,0.0,231277.0,192900.95,38376.05,UPI,Online
O015623,2023-05-19,C0307,P0115,S007,5,6929.5,0.05,34647.5,1732.38,32915.12,21736.0,11179.12,Cash,Store
O015624,2024-02-18,C0383,P0062,S006,6,52236.35,0.15,313418.1,47012.72,266405.38,215970.9,50434.48,Credit Card,Online
O015625,2023-06-29,C0891,P0056,S023,5,54159.05,0.25,270795.25,67698.81,203096.44,172246.7,30849.74,Cash,Store
O015626,2023-09-11,C0763,P0107,S007,1,8889.67,0.0,8889.67,0.0,8889.67,5826.39,3063.28,UPI,Store
O015627,2023-11-28,C0929,P0002,S003,4,35438.99,0.0,141755.96,0.0,141755.96,117352.56,24403.4,Credit Card,Online
O015628,2023-11-16,C0358,P0002,S008,7,35438.99,0.1,248072.93,24807.29,223265.64,205366.98,17898.66,Net Banking,Online
O015629,2023-01-13,C0929,P0043,S025,1,48231.87,0.15,48231.87,7234.78,40997.09,32009.61,8987.48,Net Banking,Online
O015630,2023-05-09,C0299,P0066,S020,1,30547.55,0.0,30547.55,0.0,30547.55,19215.85,11331.7,UPI,Online
O015631,2025-11-07,C0308,P0043,S022,2,48231.87,0.15,96463.74,14469.56,81994.18,64019.22,17974.96,Debit Card,Online
O015632,2025-01-02,C0953,P0069,S010,6,24149.0,0.15,144894.0,21734.1,123159.9,113314.74,9845.16,UPI,Store
O015633,2023-05-16,C0201,P0100,S006,5,23224.75,0.0,116123.75,0.0,116123.75,87793.5,28330.25,Net Banking,Store
O015634,2023-11-07,C0819,P0075,S005,6,12119.83,0.05,72718.98,3635.95,69083.03,46641.24,22441.79,Debit Card,Online
O015635,2024-02-24,C0828,P0102,S013,4,43277.59,0.05,173110.36,8655.52,164454.84,106001.0,58453.84,Net Banking,Online
O015636,2025-09-19,C0927,P0073,S017,3,57746.18,0.1,173238.54,17323.85,155914.69,106034.34,49880.35,UPI,Online
O015637,2025-08-21,C0849,P0108,S013,1,51654.1,0.1,51654.1,5165.41,46488.69,32595.9,13892.79,Cash,Online
O015638,2025-04-24,C0824,P0035,S002,3,15887.32,0.1,47661.96,4766.2,42895.76,35900.61,6995.15,Cash,Online
O015639,2023-04-27,C0355,P0027,S018,1,58661.83,0.0,58661.83,0.0,58661.83,41865.23,16796.6,Debit Card,Store
O015640,2024-06-21,C0557,P0019,S002,4,2812.49,0.05,11249.96,562.5,10687.46,8196.88,2490.58,UPI,Online
O015641,2024-06-14,C0579,P0087,S019,1,4931.85,0.0,4931.85,0.0,4931.85,4086.01,845.84,UPI,Online
O015642,2024-11-29,C0293,P0103,S013,3,37812.72,0.2,113438.16,22687.63,90750.53,70682.43,20068.1,Net Banking,Online
O015643,2025-07-14,C0391,P0057,S004,7,55115.43,0.0,385808.01,0.0,385808.01,282193.66,103614.35,Net Banking,Store
O015644,2023-12-18,C0851,P0096,S022,4,23648.17,0.1,94592.68,9459.27,85133.41,66680.96,18452.45,UPI,Online
O015645,2024-09-02,C0015,P0014,S007,6,22856.03,0.05,137136.18,6856.81,130279.37,114266.46,16012.91,Net Banking,Online
O015646,2023-10-17,C0078,P0045,S021,2,33198.11,0.2,66396.22,13279.24,53116.98,46869.3,6247.68,Credit Card,Online
O015647,2023-08-19,C0411,P0066,S003,2,30547.55,0.05,61095.1,3054.76,58040.34,38431.7,19608.64,Credit Card,Store
O015648,2023-12-10,C0772,P0006,S014,2,27051.68,0.0,54103.36,0.0,54103.36,39864.64,14238.72,Debit Card,Online
O015649,2025-03-17,C0895,P0003,S004,1,55571.12,0.2,55571.12,11114.22,44456.9,39846.42,4610.48,Debit Card,Online
O015650,2024-04-24,C0684,P0041,S015,2,40907.03,0.0,81814.06,0.0,81814.06,67315.84,14498.22,Net Banking,Online
O015651,2025-01-16,C0858,P0083,S017,5,39997.52,0.15,199987.6,29998.14,169989.46,132527.15,37462.31,Debit Card,Store
O015652,2025-01-27,C0149,P0115,S021,6,6929.5,0.1,41577.0,4157.7,37419.3,26083.2,11336.1,Net Banking,Store
O015653,2024-02-01,C0104,P0095,S012,5,48060.1,0.15,240300.5,36045.07,204255.43,197252.95,7002.48,Net Banking,Online
O015654,2025-11-12,C0504,P0105,S003,5,51715.72,0.15,258578.6,38786.79,219791.81,157347.9,62443.91,Credit Card,Online
O015655,2023-02-20,C0307,P0086,S014,6,35098.82,0.15,210592.92,31588.94,179003.98,130707.36,48296.62,Net Banking,Online
O015656,2025-09-10,C0880,P0080,S014,2,17401.68,0.0,34803.36,0.0,34803.36,23492.58,11310.78,Net Banking,Online
O015657,2023-01-09,C0074,P0044,S020,4,19047.72,0.15,76190.88,11428.63,64762.25,61871.96,2890.29,Net Banking,Store
O015658,2024-02-24,C0366,P0104,S005,6,3798.26,0.2,22789.56,4557.91,18231.65,16701.18,1530.47,UPI,Online
O015659,2025-06-23,C0299,P0051,S010,4,22992.05,0.2,91968.2,18393.64,73574.56,69699.08,3875.48,Debit Card,Store
